url,url_status,subdomain,domain,suffix,path,query,fragment,has_https,has_http,text_content,cleaned_text,url_length,path_length,query_length,fragment_length,num_dots,num_slashes,num_digits,num_special_chars,num_underscores,num_hyphens,num_equals,num_ampersands,domain_length,subdomain_count,path_depth,query_param_count,has_https,has_www,is_ip_address,has_suspicious_extension,has_suspicious_keyword,is_legitimate_domain,entropy_score,hash_entropy,avg_word_length,unique_char_ratio,has_suspicious_extension,has_suspicious_keyword,is_legitimate_domain,has_obfuscation,has_redirect,text_features,is_malicious
http://27.207.139.131:48602/bin.sh,online,27.207,139,131:48602,bin.sh,,,False,True,27.207 139 131:48602 bin.sh,207 139 131 48602 bin,34,6,0,0,4,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,4.0796786498829745,3.6678377974034158,6.0,0.5588235294117647,False,False,False,True,False,207 139 131 48602 bin,0
http://117.194.24.210:33750/bin.sh,online,117.194,24,210:33750,bin.sh,,,False,True,117.194 24 210:33750 bin.sh,117 194 210 33750 bin,34,6,0,0,4,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,4.006436738245532,3.6084585933443494,6.0,0.5294117647058824,False,False,False,True,False,117 194 210 33750 bin,0
http://182.127.120.57:57098/Mozi.m,offline,182.127,120,57:57098,mozi.m,,,False,True,182.127 120 57:57098 mozi.m,182 127 120 57098 mozi,34,6,0,0,4,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,3.9986525468781666,3.7150182662886326,6.0,0.5294117647058824,False,False,False,True,False,182 127 120 57098 mozi,1
http://103.175.180.03:46372/Mozi.m,offline,103.175,180,03:46372,mozi.m,,,False,True,103.175 180 03:46372 mozi.m,103 175 180 46372 mozi,34,6,0,0,4,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,4.116299605701696,3.566428031846024,6.0,0.5882352941176471,False,False,False,True,False,103 175 180 46372 mozi,1
http://103.207.124.224:34544/Mozi.m,offline,103.207,124,224:34544,mozi.m,,,False,True,103.207 124 224:34544 mozi.m,103 207 124 224 34544 mozi,35,6,0,0,4,3,17,2,0,0,0,0,21,2,1,0,0,0,0,0,0,0,3.9188679318992428,3.5039280318460246,6.25,0.5142857142857142,False,False,False,True,False,103 207 124 224 34544 mozi,1
http://60.23.236.83:33147/bin.sh,online,60.23,236,83:33147,bin.sh,,,False,True,60.23 236 83:33147 bin.sh,236 33147 bin,32,6,0,0,4,3,14,2,0,0,0,0,18,2,1,0,0,0,0,0,0,0,3.926108500731241,3.6647170014624826,5.5,0.5625,False,False,False,True,False,236 33147 bin,0
http://115.57.51.220:57481/i,online,115.57,51,220:57481,i,,,False,True,115.57 51 220:57481 i,115 220 57481,28,1,0,0,3,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,3.610577243331642,3.584868358901741,4.5,0.5,False,False,False,True,False,115 220 57481,0
http://182.114.247.164:47228/i,online,182.114,247,164:47228,i,,,False,True,182.114 247 164:47228 i,182 114 247 164 47228,30,1,0,0,3,3,17,2,0,0,0,0,21,2,1,0,0,0,0,0,0,0,3.523231428797621,3.5306390622295662,5.0,0.43333333333333335,False,False,False,True,False,182 114 247 164 47228,0
http://182.123.242.38:60255/bin.sh,online,182.123,242,38:60255,bin.sh,,,False,True,182.123 242 38:60255 bin.sh,182 123 242 60255 bin,34,6,0,0,4,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,3.959094371350331,3.730337797403416,6.0,0.5294117647058824,False,False,False,True,False,182 123 242 60255 bin,0
http://58.48.224.125:37358/i,online,58.48,224,125:37358,i,,,False,True,58.48 224 125:37358 i,224 125 37358,28,1,0,0,3,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,3.6725535823855555,3.753928031846024,4.5,0.5,False,False,False,True,False,224 125 37358,0
http://117.235.242.24:34921/i,online,117.235,242,24:34921,i,,,False,True,117.235 242 24:34921 i,117 235 242 34921,29,1,0,0,3,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,3.5949054612278935,3.702819531114783,4.75,0.4827586206896552,False,False,False,True,False,117 235 242 34921,0
https://u1.pridefulamaretto.digital/1x8pjwrsij.bip,online,u1,pridefulamaretto,digital,1x8pjwrsij.bip,,,True,False,u1 pridefulamaretto digital 1x8pjwrsij.bip,pridefulamaretto digital 1x8pjwrsij bip,50,14,0,0,3,3,3,1,0,0,0,0,27,1,1,0,1,0,0,0,0,0,4.359079570624174,3.385891110799899,9.75,0.48,False,False,False,False,False,pridefulamaretto digital 1x8pjwrsij bip,0
http://222.137.106.39:53474/bin.sh,online,222.137,106,39:53474,bin.sh,,,False,True,222.137 106 39:53474 bin.sh,222 137 106 53474 bin,34,6,0,0,4,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,4.0796786498829745,3.6792292966721747,6.0,0.5588235294117647,False,False,False,True,False,222 137 106 53474 bin,0
